author,link,category,date of publication,number of tokens,number of words without punctuation,number of types,number of links inside the news,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,emotiveness,diversity
None,https://www.diariodobrasil.org/rei-da-lambada-e-preso-em-fortaleza-e-reage-tira-essa-algema-de-mim-isso-vai-dar-problema-para-o-pais/,sociedade_cotidiano,27/01/2017,166,144,109,2,5,30,0,39,2,5,6,4,0,15,2.2,641,14.4,4.45139,0.0,0.101449,0.756944
None,https://www.diariodobrasil.org/voce-sabia-que-os-eua-expandiram-o-pais-em-25-tomando-metade-do-territorio-do-mexico1846/,sociedade_cotidiano,27/01/2017,206,175,116,0,2,27,1,51,4,11,5,0,0,9,2.81818,820,15.9091,4.68571,0.0,0.192308,0.662857
None,https://www.diariodobrasil.org/ja-dizia-o-cantor-belchior-%e2%99%aa%e2%99%ab-foi-por-medo-de-aviao-%e2%99%aa%e2%99%ab/,politica,27/01/2017,153,124,85,0,0,24,1,39,1,3,2,1,1,12,3.22222,547,13.7778,4.41129,0.00806452,0.0634921,0.685484
None,https://www.diariodobrasil.org/valdo-cruz-o-sonho-de-muita-gente-em-brasilia-e-de-que-eike-nao-volte-nunca-mais/,politica,27/01/2017,169,137,91,1,2,19,5,40,4,15,1,0,0,7,1.68421,628,7.21053,4.58394,0.0,0.322034,0.664234
None,https://www.diariodobrasil.org/eike-deixou-o-pais-com-passaporte-alemao-e-pode-estar-em-qualquer-lugar-do-mundo/,politica,26/01/2017,231,203,140,0,7,28,1,57,14,7,6,0,0,11,2.54545,921,18.4545,4.53695,0.0,0.247059,0.689655
None,https://www.diariodobrasil.org/vergonha-concessionaria-corta-a-energia-do-maracana-por-falta-de-pagamento/,sociedade_cotidiano,26/01/2017,101,83,69,0,2,12,0,29,4,4,3,0,0,2,1.8,405,8.3,4.87952,0.0,0.195122,0.831325
None,https://www.diariodobrasil.org/esposa-e-filho-de-eike-tambem-deixaram-o-pais/,tv_celebridades,26/01/2017,96,81,58,0,1,13,0,25,3,5,1,0,0,5,1.66667,356,9.0,4.39506,0.0,0.210526,0.716049
None,https://www.diariodobrasil.org/passaporte-alemao-nao-era-novidade-para-ninguem-ate-o-cachorro-de-eike-possui-um/,tv_celebridades,26/01/2017,76,65,52,0,0,8,1,21,7,4,0,0,0,4,1.57143,330,9.28571,5.07692,0.0,0.37931,0.8
None,https://www.diariodobrasil.org/asteroide-apocaliptico-atingira-a-terra-em-fevereiro-e-desencadeara-mega-tsunamis-devastadores-afirma-astronomo/,ciencia_tecnologia,26/01/2017,322,283,161,1,4,52,1,77,15,15,11,0,0,15,2.16667,1323,15.7222,4.67491,0.0106007,0.232558,0.568905
None,https://www.diariodobrasil.org/paradeiro-de-eike-batista-e-descoberto-o-empresario-esta-hospedado-em-um-dos-predios-de-donald-trump/,politica,26/01/2017,141,122,89,2,3,22,2,32,8,4,6,0,0,5,2.375,587,15.25,4.81148,0.0,0.222222,0.729508
None,https://www.diariodobrasil.org/quadro-de-saude-de-marisa-e-estavel-ela-ficara-na-uti-para-observacao-lula-disse-que-esta-esperancoso/,tv_celebridades,25/01/2017,125,107,72,0,2,18,0,33,7,5,2,0,0,4,1.5,531,8.91667,4.96262,0.0,0.235294,0.672897
None,https://www.diariodobrasil.org/urgente-jornalista-afirma-que-cateterismo-nao-funcionou-e-estado-de-saude-de-dona-marisa-leticia-e-grave/,tv_celebridades,24/01/2017,164,140,97,2,2,24,2,39,9,9,4,0,0,4,1.84615,673,10.7692,4.80714,0.00714286,0.285714,0.692857
None,https://www.diariodobrasil.org/maldade-sem-fim-site-da-wikipedia-publica-morte-de-dona-marisa-leticia-na-data-de-hoje-2401/,tv_celebridades,24/01/2017,230,200,121,1,2,23,1,59,5,6,4,0,0,9,3.0,891,20.0,4.455,0.015,0.134146,0.605
None,https://www.diariodobrasil.org/presidente-do-peru-quer-expulsar-a-odebrecht-do-pais-eles-estao-contaminados-pela-corrupcao/,politica,25/01/2017,140,116,80,0,0,22,0,33,3,5,2,0,0,5,3.0,572,14.5,4.93103,0.0,0.145455,0.689655
None,https://www.diariodobrasil.org/ivan-lins-sobre-a-morte-do-ministro-teori-acidente-aqui-o-foi-assassinado-de-maneira-cirurgica/,politica,25/01/2017,269,209,158,2,4,30,2,60,21,17,4,2,0,15,2.14286,1081,7.46429,5.17225,0.00478469,0.422222,0.755981
None,https://www.diariodobrasil.org/diretor-do-instituto-lula-sugere-que-perseguicao-injusta-ao-ex-presidente-causou-avc-de-dona-marisa/,sociedade_cotidiano,25/01/2017,182,162,106,0,1,26,1,52,5,6,2,0,0,16,2.0,822,16.2,5.07407,0.0,0.141026,0.654321
None,https://www.diariodobrasil.org/passageira-de-helicoptero-filmou-momento-exato-em-que-aeronave-caiu-fato-aconteceu-em-capitolio-mg/,sociedade_cotidiano,25/01/2017,125,109,76,0,3,18,0,34,9,5,2,0,0,2,2.28571,548,15.5714,5.02752,0.0,0.269231,0.697248
None,https://www.diariodobrasil.org/presidente-do-stf-autoriza-a-retomada-das-delacoes-da-odebrecht/,politica,24/01/2017,35,30,21,0,2,4,0,12,0,0,0,0,0,0,1.25,155,7.5,5.16667,0.0,0.0,0.7
None,https://www.diariodobrasil.org/o-pais-esta-a-deriva-cerca-de-200-detentos-escapam-de-penitenciaria-no-interior-de-sp/,sociedade_cotidiano,24/01/2017,101,90,72,0,2,13,0,26,2,7,2,0,0,1,1.57143,416,12.8571,4.62222,0.0111111,0.230769,0.8
None,https://www.diariodobrasil.org/ex-mulher-de-lula-em-1989-ele-sempre-foi-um-homem-racista/,politica,24/01/2017,235,190,126,0,8,33,0,53,9,9,5,5,0,25,1.875,826,7.91667,4.34737,0.0,0.209302,0.663158
None,https://www.diariodobrasil.org/aeronautica-diz-que-nao-havia-anormalidades-no-aviao-que-caiu-em-paraty/,tv_celebridades,24/01/2017,248,205,135,0,1,37,0,55,12,21,0,0,0,15,2.38889,1007,11.3889,4.9122,0.00487805,0.358696,0.658537
None,https://www.diariodobrasil.org/esposa-de-lula-sofre-avc-e-esta-em-estado-grave/,politica,24/01/2017,110,98,67,2,3,14,2,29,4,5,1,0,0,4,1.71429,454,14.0,4.63265,0.0,0.209302,0.683673
None,https://www.diariodobrasil.org/lula-se-manifesta-sobre-estado-de-saude-de-dona-marisa-estamos-torcendo-muito-para-que-ela-se-recupere-logo/,politica,24/01/2017,151,133,81,0,2,23,2,34,4,5,7,0,0,9,1.63636,625,12.0909,4.69925,0.0075188,0.157895,0.609023
None,https://www.diariodobrasil.org/aos-30-anos-ator-global-felipe-titto-infarta-e-esta-na-uti/,tv_celebridades,22/01/2017,126,108,82,0,2,22,0,28,6,2,2,0,1,8,2.25,478,13.5,4.42593,0.00925926,0.16,0.759259
None,https://www.diariodobrasil.org/barqueiro-que-viu-fumaca-no-aviao-de-teori-da-novo-depoimento-de-onde-o-aviao-veio-nao-tinha-chuva/,tv_celebridades,22/01/2017,135,106,70,0,0,21,1,33,3,8,0,0,0,6,3.22222,497,11.7778,4.68868,0.00943396,0.203704,0.660377
None,https://www.diariodobrasil.org/no-parana-cameras-da-prf-flagram-uma-colisao-entre-uma-moto-e-um-carro-com-o-impacto-a-moto-explodiu/,sociedade_cotidiano,23/01/2017,150,134,86,0,3,20,0,39,6,4,2,0,0,8,1.6,579,13.4,4.3209,0.00746269,0.169492,0.641791
None,https://www.diariodobrasil.org/suposta-dona-do-sitio-de-atibaia-so-estive-na-cidade-2-vezes-a-convite-de-lula-dormi-em-um-hotel/,politica,23/01/2017,197,165,104,0,1,28,0,51,3,12,4,0,0,11,3.55556,790,18.3333,4.78788,0.0,0.189873,0.630303
None,https://www.diariodobrasil.org/cenipa-declara-que-gravador-de-voz-do-king-air-sofreu-avarias-e-justica-decreta-sigilo-nas-investigacoes/,politica,23/01/2017,141,123,86,0,2,14,0,44,4,4,1,0,0,4,1.63636,604,11.1818,4.91057,0.0,0.137931,0.699187
None,https://www.diariodobrasil.org/brasil-detem-98-do-metal-mais-valioso-do-mundo-o-niobio-seria-capaz-de-espalhar-riqueza-por-todo-o-pais/,ciencia_tecnologia,24/01/2017,415,358,226,0,8,35,0,109,35,11,6,0,0,14,3.35294,1704,21.0588,4.75978,0.00558659,0.319444,0.631285
None,https://www.diariodobrasil.org/campanha-de-santiago-foi-um-sucesso-meta-de-r-8-milhoes-foi-alcancada-em-10-dias/,sociedade_cotidiano,21/01/2017,149,123,94,0,3,24,2,36,4,4,4,0,0,4,2.6,570,12.3,4.63415,0.0,0.133333,0.764228
None,https://www.diariodobrasil.org/o-dia-em-que-a-globo-passou-vergonha-e-tomou-uma-licao-de-moral-ao-vivo-indio/,tv_celebridades,21/01/2017,72,63,52,0,2,12,0,20,2,1,3,0,0,3,2.25,302,15.75,4.79365,0.0,0.09375,0.825397
None,https://www.diariodobrasil.org/filho-de-teori-zavaski-seria-pessimo-para-o-brasil-ter-um-ministro-do-stf-assassinado/,politica,21/01/2017,159,127,87,0,3,31,3,30,8,2,5,1,0,11,2.66667,578,10.5833,4.55118,0.0,0.163934,0.685039
None,https://www.diariodobrasil.org/jornalista-da-folha-relata-que-aeronautica-impediu-tentativas-de-resgate-do-aviao-que-levava-o-ministro-teori/,tv_celebridades,22/01/2017,266,229,152,1,4,44,3,61,17,12,9,0,0,11,1.85,1076,11.45,4.69869,0.0,0.27619,0.663755
None,https://www.diariodobrasil.org/o-suposto-dialogo-entre-gilmar-e-carmen-lucia-que-viralizou-no-whatsapp-posso-ocupar-o-lugar-do-teori/,tv_celebridades,22/01/2017,123,101,71,1,3,19,2,31,2,5,3,1,0,7,4.4,517,20.2,5.11881,0.039604,0.14,0.70297
None,https://www.diariodobrasil.org/osmar-rodrigues-tinha-30-anos-de-experiencia-e-era-considerado-o-melhor-piloto-do-campo-de-marte/,politica,22/01/2017,131,111,70,0,0,23,0,28,4,10,0,0,0,7,2.0,530,11.1,4.77477,0.0,0.27451,0.630631
None,https://www.diariodobrasil.org/quando-a-pf-chegou-ao-campo-de-marte-um-homem-ja-havia-levado-as-imagens-da-area-de-embarque/,tv_celebridades,22/01/2017,211,186,119,1,4,27,0,52,5,14,2,0,0,7,2.5,848,18.6,4.55914,0.00537634,0.240506,0.639785
None,https://www.diariodobrasil.org/acredite-se-quiser-aeronave-que-transportava-ministro-do-stf-nao-possuia-caixa-preta/,politica,20/01/2017,121,102,81,0,4,18,3,29,5,7,3,0,0,2,2.71429,512,14.5714,5.01961,0.0,0.255319,0.794118
None,https://www.diariodobrasil.org/urgente-pf-apura-que-aviao-em-que-ministro-teori-zavascki-embarcou-era-seguido-ha-16-dias/,politica,20/01/2017,97,87,71,1,1,13,1,31,2,4,2,0,0,4,1.42857,409,12.4286,4.70115,0.0,0.136364,0.816092
None,https://www.diariodobrasil.org/barqueiro-viu-todo-o-acidente-nao-foi-o-mau-tempo-o-aviao-soltava-muita-fumaca-antes-de-cair/,sociedade_cotidiano,20/01/2017,224,176,118,0,0,44,1,44,4,11,3,2,0,17,3.42857,806,12.5714,4.57955,0.0,0.170455,0.670455
None,https://www.diariodobrasil.org/nas-redes-sociais-joaquim-barbosa-cobrou-investigacoes-sobre-morte-de-teori/,tv_celebridades,20/01/2017,86,75,62,1,0,15,1,20,3,5,2,0,1,6,2.75,390,18.75,5.2,0.0,0.228571,0.826667
None,https://www.diariodobrasil.org/ha-7-anos-o-filme-tropa-de-elite-2-ja-alertava-o-sistema-e-foda-parceiro-ainda-vai-morrer-muito-inocente19/,politica,19/01/2017,171,140,89,0,4,34,3,32,6,14,6,2,0,12,1.82353,594,8.23529,4.24286,0.0,0.30303,0.635714
None,https://www.diariodobrasil.org/tem-algo-podre-no-ar/,tv_celebridades,20/01/2017,149,125,79,1,3,20,0,33,5,8,5,0,0,7,2.4,583,12.5,4.664,0.0,0.245283,0.632
None,https://www.diariodobrasil.org/governador-do-rn-autoriza-a-entrada-de-forcas-policiais-em-alcacuz-essa-responsabilidade-sera-minha/,politica,19/01/2017,139,117,87,0,2,27,1,34,2,4,8,2,1,13,1.69231,586,9.0,5.00855,0.00854701,0.0983607,0.74359
None,https://www.diariodobrasil.org/nome-do-ministro-teori-zavascki-estava-na-lista-de-passageiros-de-aviao-que-caiu-em-paraty-agora-a-tarde19/,sociedade_cotidiano,19/01/2017,96,85,55,1,4,15,0,29,0,2,3,0,0,2,1.83333,376,14.1667,4.42353,0.0,0.0454545,0.647059
None,https://www.diariodobrasil.org/alo-pf-filho-de-ministro-do-stf-posta-mensagem-preocupante-nas-redes-sociais/,tv_celebridades,19/01/2017,239,205,133,0,7,37,2,61,8,12,3,0,0,8,2.125,984,12.8125,4.8,0.0,0.204082,0.64878
None,https://www.diariodobrasil.org/corpo-de-bombeiros-confirma-morre-teori-zavascki/,politica,19/01/2017,87,73,58,0,4,11,0,29,0,2,1,0,0,1,2.0,340,10.4286,4.65753,0.0,0.05,0.794521
None,https://www.diariodobrasil.org/antes-da-confirmacao-da-morte-de-teori-zavascki-senador-postou-mensagem-estranha-no-twitter/,tv_celebridades,19/01/2017,148,119,86,2,3,22,1,38,5,7,5,1,0,6,4.14286,568,17.0,4.77311,0.0252101,0.2,0.722689
None,https://www.diariodobrasil.org/urgente-filho-de-teori-zavascki-confirma-o-pai-estava-no-aviao-e-a-familia-esta-aguardando-por-um-milagre/,politica,19/01/2017,110,90,59,0,4,16,0,31,1,4,4,0,0,1,2.85714,428,12.8571,4.75556,0.0111111,0.106383,0.655556
None,https://www.diariodobrasil.org/diplomata-do-governo-brasileiro-sera-participante-do-big-brother-brasil-2017/,sociedade_cotidiano,18/01/2017,151,122,91,0,5,14,2,33,9,4,0,2,0,5,2.9,556,12.2,4.55738,0.00819672,0.276596,0.745902
None,https://www.diariodobrasil.org/presidio-de-alcacuz-nao-houve-invasao-da-pm-o-que-houve-foi-um-acordo-entre-governo-e-presos/,tv_celebridades,18/01/2017,197,173,97,1,3,32,0,48,3,13,7,0,0,13,2.4,791,17.3,4.57225,0.0,0.2,0.560694
None,https://www.diariodobrasil.org/mais-uma-mensagem-enigmatica-foi-postada-no-twitter-horas-antes-da-morte-de-teori-zavascki/,tv_celebridades,19/01/2017,122,107,83,1,3,18,2,31,4,10,5,0,0,6,2.14286,485,15.2857,4.53271,0.00934579,0.285714,0.775701
None,https://www.diariodobrasil.org/nova-rebeliao-no-rio-grande-do-norte-presos-quebram-grades-e-invadem-a-cozinha-do-sistema-prisional/,sociedade_cotidiano,19/01/2017,175,159,117,0,0,25,0,43,9,6,2,0,0,3,1.33333,772,13.25,4.85535,0.0125786,0.220588,0.735849
None,https://www.diariodobrasil.org/policial-do-rn-alerta-so-tem-dois-oficiais-aqui-vai-ter-matanca-geral-nao-da-mais-pra-segurar/,sociedade_cotidiano,19/01/2017,150,120,84,0,2,24,2,32,4,13,2,0,0,4,2.72727,509,10.9091,4.24167,0.0,0.303571,0.7
None,https://www.diariodobrasil.org/lembra-do-junior-o-marido-que-deu-uns-sopapos-no-pastor-safado-apareceu-mais-um-video-do-pastor-xavequeiro/,tv_celebridades,17/01/2017,158,135,89,1,0,19,2,40,8,5,1,0,0,9,2.875,582,16.875,4.31111,0.0148148,0.220339,0.659259
None,https://www.diariodobrasil.org/crime-de-racismo-ao-vivo-apresentador-do-balanco-geral-diz-que-funkeira-ludmilla-era-pobre-e-macaca/,tv_celebridades,17/01/2017,152,124,87,0,1,21,1,31,12,9,1,3,0,6,2.54545,557,11.2727,4.49194,0.0,0.403846,0.701613
None,https://www.diariodobrasil.org/bolsonaro-guilherme-boulos-e-um-bandido/,politica,17/01/2017,99,85,66,0,1,18,1,27,3,5,3,0,0,6,2.33333,406,14.1667,4.77647,0.0117647,0.177778,0.776471
None,https://www.diariodobrasil.org/barco-do-apostolo-valdemiro-naufraga-no-litoral-norte-de-sp/,sociedade_cotidiano,18/01/2017,41,35,29,0,1,4,0,12,1,3,1,0,0,1,2.0,158,11.6667,4.51429,0.0,0.25,0.828571
None,https://www.diariodobrasil.org/quem-e-a-nova-loira-do-bonner/,tv_celebridades,18/01/2017,157,132,99,1,2,22,0,38,10,2,4,0,0,3,2.5,601,13.2,4.55303,0.00757576,0.2,0.75
None,https://www.diariodobrasil.org/atuacao-das-forcas-armadas-nos-presidios-sera-limitada-temer-esta-enxugando-gelo/,politica,18/01/2017,218,181,129,0,0,43,2,51,6,10,9,0,0,8,2.84615,947,13.9231,5.23204,0.0,0.170213,0.712707
None,https://www.diariodobrasil.org/marina-descobriu-a-america-nas-proximas-eleicoes-vote-em-marina-e-rubinho/,tv_celebridades,18/01/2017,119,98,72,0,0,17,1,27,8,7,1,0,0,9,3.0,478,14.0,4.87755,0.0102041,0.340909,0.734694
None,https://www.diariodobrasil.org/urgente-policia-se-prepara-para-invadir-penitenciaria-de-alcacuz-no-rio-grande-do-norte18/,politica,18/01/2017,109,98,67,0,1,16,0,23,6,2,2,0,0,4,1.57143,487,14.0,4.96939,0.0,0.205128,0.683673
None,https://www.diariodobrasil.org/apos-regate-no-mar-de-sp-internautas-nao-perdoam-valdemiro-porque-nao-caminhou-sobre-as-aguas-pastor/,tv_celebridades,18/01/2017,240,179,124,2,4,33,3,46,7,21,4,1,0,17,6.1,838,17.9,4.68156,0.0223464,0.35443,0.692737
None,https://www.diariodobrasil.org/rio-de-janeiro-policia-civil-decide-entrar-em-greve/,politica,17/01/2017,148,125,90,0,1,15,0,38,5,8,2,0,0,2,2.875,633,15.625,5.064,0.032,0.245283,0.72
None,https://www.diariodobrasil.org/the-voice-conheca-tapac-o-ucraniano-que-ganhou-as-redes-sociais-ao-cantar-a-musica-tche-tcherere-de-gustavo-lima/,tv_celebridades,17/01/2017,91,76,53,0,0,10,0,27,5,4,0,0,0,3,2.14286,361,10.8571,4.75,0.0526316,0.243243,0.697368
None,https://www.diariodobrasil.org/em-mg-detentos-publicam-video-e-ameacam-nois-vai-mete-fogo-im-tudo-vai-tromba-com-o-capeta/,sociedade_cotidiano,17/01/2017,200,164,122,0,4,35,5,46,3,4,4,0,3,16,2.4,777,10.9333,4.7378,0.00609756,0.0864198,0.743902
None,https://www.diariodobrasil.org/falta-de-seguranca-fora-dos-presidios-reporter-da-globo-news-e-agredida-violentamente-durante-link-ao-vivo/,tv_celebridades,17/01/2017,147,129,88,0,0,19,0,36,7,7,4,0,0,0,1.63636,626,11.7273,4.85271,0.0,0.254545,0.682171
None,https://www.diariodobrasil.org/nao-e-possivel-o-que-o-exercito-esta-esperando-para-proteger-a-povo-brasileiro17/,politica,17/01/2017,370,310,201,0,5,65,2,75,25,22,16,0,0,17,2.5,1624,12.9167,5.23871,0.0,0.335714,0.648387
None,https://www.diariodobrasil.org/procurador-da-republica-parte-para-o-ataque-dilma-foi-eleita-ela-e-a-mandataria-temer-e-um-ladrao-de-poder06/,politica,16/01/2017,27,20,19,0,0,6,0,6,0,0,1,0,0,1,1.4,87,4.0,4.35,0.0,0.0,0.95
None,https://www.diariodobrasil.org/comunicado-que-circula-entre-policiais-diz-que-pcc-fara-ataques-em-todo-o-estado-de-sp-na-terca-feira-17/,politica,15/01/2017,219,195,124,3,5,29,1,55,10,8,5,0,0,16,2.4,999,19.5,5.12308,0.0,0.214286,0.635897
None,https://www.diariodobrasil.org/asteroide-com-poder-destrutivo-equivalente-a-3-bilhoes-de-bombas-nucleares-continuara-passando-pela-terra17/,ciencia_tecnologia,16/01/2017,184,162,112,0,4,24,0,49,15,5,5,0,0,6,3.14286,788,23.1429,4.8642,0.0123457,0.273973,0.691358
None,https://www.diariodobrasil.org/um-maluco-a-solta-nicolas-maduro-ameaca-guerra-armada-na-america-latina/,politica,16/01/2017,138,111,90,0,0,23,1,35,6,1,1,0,0,5,2.7,596,11.1,5.36937,0.00900901,0.12069,0.810811
None,https://www.diariodobrasil.org/detetive-virtual-descobre-foto-de-valdemiro-santiago-com-o-pescoco-novinho-em-folha-5-dias-apos-o-ataque/,tv_celebridades,16/01/2017,266,223,141,2,0,28,2,65,9,11,1,0,0,13,2.6875,969,13.9375,4.34529,0.00896861,0.215054,0.632287
None,https://www.diariodobrasil.org/leo-dias-sofre-acidente-de-carro-e-internautas-nao-perdoam-sera-que-foi-macumba-do-zeze-di-camargo/,tv_celebridades,16/01/2017,235,191,123,0,2,38,1,55,10,8,4,3,0,9,3.38462,875,14.6923,4.58115,0.0,0.193548,0.643979
None,https://www.diariodobrasil.org/secretario-de-seguranca-publica-de-sp-vai-afastar-policial-que-emitiu-alerta-de-ataque-do-pcc/,sociedade_cotidiano,16/01/2017,220,192,114,1,6,29,1,61,9,4,6,0,0,13,3.5,920,24.0,4.79167,0.0,0.144444,0.59375
None,https://www.diariodobrasil.org/barril-de-polvora-a-partir-das-000-hs-de-amanha-agentes-penitenciarios-do-rj-entrarao-em-greve/,politica,17/01/2017,240,211,135,0,6,31,3,58,16,6,4,0,0,4,1.8125,1009,13.1875,4.78199,0.00473934,0.247191,0.63981
None,https://www.diariodobrasil.org/lula-ignora-a-justica-e-diz-que-se-voltar-vai-fazer-mais-mais-o-que-sitios-e-apartamentos-na-praia11/,politica,13/01/2017,176,144,98,0,2,28,3,35,7,12,3,1,1,18,5.33333,679,24.0,4.71528,0.0,0.301587,0.680556
None,https://www.diariodobrasil.org/numero-32-um-dos-empresarios-mais-ricos-do-pais-ganha-bolada-em-casino-de-punta-del-este-no-uruguai/,tv_celebridades,13/01/2017,201,177,115,2,3,29,0,49,5,8,3,0,0,11,2.18182,772,16.0909,4.36158,0.00564972,0.166667,0.649718
None,https://www.diariodobrasil.org/apos-chamar-brasileiros-de-babacas-neymar-aparece-em-festa-regada-a-bebidas-e-mulheres/,sociedade_cotidiano,15/01/2017,86,71,56,0,0,10,0,24,5,0,2,0,0,3,3.0,358,14.2,5.04225,0.0140845,0.147059,0.788732
None,https://www.diariodobrasil.org/internet-limitada-12-horas-de-netflix-ou-alguns-dias-no-facebook-ja-seriam-suficiente-para-bloquear-sua-internet/,sociedade_cotidiano,13/01/2017,299,267,170,2,2,47,2,69,12,20,7,0,1,33,1.68421,1277,14.0526,4.78277,0.0,0.275862,0.636704
None,https://www.diariodobrasil.org/anonymous-se-irrita-com-internet-limitada-e-divulga-dados-de-kassab-uma-demonstracao-do-que-podemos-fazer/,tv_celebridades,13/01/2017,119,100,74,2,0,17,1,32,4,4,1,0,0,8,2.71429,490,14.2857,4.9,0.0,0.163265,0.74
None,https://www.diariodobrasil.org/anonymous-alerta-o-governo-nao-se-atrevam-a-mexer-na-internet-ou-iremos-mostrar-quem-manda/,tv_celebridades,13/01/2017,174,143,98,3,0,26,4,49,4,7,2,0,0,8,3.875,670,17.875,4.68531,0.0,0.146667,0.685315
None,https://www.diariodobrasil.org/a-jericada-de-lula-ex-presidente-discursa-comete-gafe-historica-e-acaba-se-entregando/,politica,13/01/2017,258,219,144,1,3,36,0,58,13,16,4,0,0,15,1.77273,1009,9.95455,4.60731,0.0,0.308511,0.657534
None,https://www.diariodobrasil.org/conheca-toninho-motoboy-o-bruce-willis-brasileiro-que-escapou-ileso-de-um-acidente-cinematografico/,sociedade_cotidiano,14/01/2017,160,134,96,0,1,26,2,34,8,13,3,0,0,9,2.0,661,10.3077,4.93284,0.0223881,0.35,0.716418
None,https://www.diariodobrasil.org/joao-doria-planta-muda-de-pau-brasil-e-homenageia-lula-o-maior-cara-de-pau-que-esse-pais-ja-teve/,politica,14/01/2017,110,95,69,0,0,17,0,29,6,4,2,0,0,4,1.25,404,7.91667,4.25263,0.0,0.217391,0.726316
None,https://www.diariodobrasil.org/nova-operacao-da-pf-podera-ser-o-estopim-para-que-eduardo-cunha-comece-a-jogar-lama-no-ventilador/,politica,14/01/2017,220,195,120,0,5,34,5,54,10,6,7,0,0,11,2.5,902,19.5,4.62564,0.0,0.181818,0.615385
None,https://www.diariodobrasil.org/informacao-extraoficial-confirma-que-rebeliao-em-presidio-de-natal-rn-ja-causou-a-morte-de-3-detentos/,sociedade_cotidiano,14/01/2017,176,154,99,0,4,27,0,41,5,5,3,0,0,2,2.0,741,14.0,4.81169,0.0,0.147059,0.642857
None,https://www.diariodobrasil.org/no-parana-presos-explodem-muro-de-penitenciaria-e-fogem/,sociedade_cotidiano,15/01/2017,146,126,88,0,3,17,0,37,4,2,1,0,0,3,2.22222,628,14.0,4.98413,0.00793651,0.111111,0.698413
None,https://www.diariodobrasil.org/em-bh-um-pastor-evangelico-tentou-xavecar-uma-fiel-casada-se-deu-mal/,tv_celebridades,14/01/2017,127,107,74,0,1,20,2,28,5,5,3,0,0,8,2.22222,457,11.8889,4.27103,0.0,0.208333,0.691589
None,https://www.diariodobrasil.org/tem-gente-que-e-tao-pobre-que-so-tem-dinheiro-blogueira-kefera-divulga-video-e-diz-que-deus-se-masturba/,tv_celebridades,12/01/2017,236,200,131,0,4,39,1,54,8,15,2,2,0,18,2.57143,866,14.2857,4.33,0.01,0.247312,0.655
None,https://www.diariodobrasil.org/em-pleno-recesso-deputado-vai-ate-brasilia-xinga-diz-que-vai-quebrar-tudo-e-exige-cargo-para-aliado-ele-conseguiu/,politica,12/01/2017,220,176,122,1,2,46,2,38,7,11,6,1,0,10,4.4,834,17.6,4.73864,0.0,0.214286,0.693182
None,https://www.diariodobrasil.org/numero-de-mortos-por-febre-amarela-em-mg-pode-chegar-a-30-e-estado-tem-surto-de-medo-da-doenca/,sociedade_cotidiano,13/01/2017,393,344,207,0,2,54,2,97,28,19,13,0,0,14,2.57895,1677,18.1053,4.875,0.00290698,0.311258,0.601744
None,https://www.diariodobrasil.org/secretario-de-justica-do-rio-grande-do-norte-preso-tem-que-ser-tratado-como-preso-cadeia-nao-e-hotel/,politica,10/01/2017,188,149,95,0,6,33,0,43,1,11,7,0,0,6,3.0,682,11.4615,4.57718,0.0,0.157895,0.637584
